brand,model_number,model_name,alternatives,inches,width,height,panel,on_w,sleep_w,off_w,max_nits,hdr,certified
LG,26WQ500,26WQ500-*,,25.7,2560,1080,IPS LCD,14.44,0.14,0.14,260.6,,2022-02-09
LG,27BA400,27BA400-*,,27,1920,1080,IPS LCD,15.9,0.27,0.23,250,,2024-07-11
LG,27BA450,27BA450,,27,1920,1080,IPS LCD,11.8,0.14,0.13,250,,2024-03-27
LG,27BA45QB,27BA45QB-*,,27,2560,1440,IPS LCD,14.32,0.12,0.12,400,,2024-11-28
LG,27BA45U,27BA45U-*,,27,3840,2160,IPS LCD,22.94,0.11,0.11,300,,2024-11-20
LG,27BA54QB,27BA54QB-*,,27,2560,1440,IPS LCD,14.15,0.15,0.12,400,,2025-01-06
LG,27BA560,27BA560,27BA550,27,1920,1080,IPS LCD,12.9,0.16,0.15,250,,2024-03-01
LG,27BA650,27BA650-*,,27,1920,1080,IPS LCD,16.7,0.26,0.19,250,,2024-05-31
LG,27BA65QB,27BA65QB-*,,23.8,2560,1440,IPS LCD,17.71,0.36,0.14,400,,2024-08-09
LG,27BA750,27BA750-*,,27,1920,1080,IPS LCD,16.7,0.29,0.18,250,,2024-05-31
LG,27BA75QB,27BA75QB-*,,27,2560,1440,IPS LCD,17.71,0.36,0.14,400,,2024-08-09
LG,27BA850,27BA850-*,,27,1920,1080,IPS LCD,16.7,0.29,0.18,250,,2024-05-14
LG,27BA850,27BA850-*,,27,1920,1080,IPS LCD,16.7,0.29,0.18,250,,2024-05-14
LG,27BF440B-*,27BF440B,,27,1920,1080,IPS LCD,15.38,0.11,0.1,250,,2026-04-23
LG,27BF550B-*,27BF550B,,27,1920,1080,IPS LCD,13.33,0.14,0.13,250,,2026-04-23
LG,27BF640B-*,27BF640B,,27,1920,1080,IPS LCD,15.84,0.19,0.19,250,,2026-04-15
LG,27BK430H,27BK430H-B,,27,1920,1080,IPS LCD,14.35,0.16,0.1,250,,2019-11-07
LG,27BK550Y,27BK550Y-B,27BK550Y-I,27,1920,1080,IPS LCD,13.48,0.13,0.13,250,,2019-11-07
LG,27BK55YP,27BK55YP-*,,27,1920,1080,IPS LCD,13.48,0.13,0.13,250,,2022-09-08
LG,27BK67U,27BK67U-B,,27,3840,2160,IPS LCD,21.36,0.25,0.22,250,,2019-11-26
LG,27BL450Y,"27BL450Y-*( * can be 'blank' or A~Z,Ex.:27BL450Y-B, 27BL450Y-T)",27BL450Y-*|27BL450Y-T,27,1920,1080,IPS LCD,13.66,0.19,0.19,250,,2022-07-12
LG,27BL55U,27BL55U-B,,27,3840,2160,IPS LCD,23.9,0.13,0.13,250,,2020-01-20
LG,27BL55U,27BL55U-B,27BN55U-B|27BN55U,27,3840,2160,IPS LCD,23.9,0.13,0.13,250,,2020-01-20
LG,27BL650C,27BL650C-B,,27,1920,1080,IPS LCD,13.47,0.31,0.22,250,,2019-11-12
LG,27BL85U,27BL85U-#,27BN85U-B,27,3840,2160,IPS LCD,24.89,0.16,0.14,350,,2020-07-26
LG,27BN550Y,27BN550Y-#,,27,1920,1080,IPS LCD,13.05,0.13,0.13,250,,2020-05-07
LG,27BN55UP,27BN55UP-*,,27,3840,2160,IPS LCD,23.9,0.13,0.13,250,,2022-09-08
LG,27BN650Y,27BN650Y-*,,27,1920,1080,IPS LCD,15.99,0.19,0.19,250,,2020-03-18
LG,27BN65Q,27BN65Q-*,,27,2560,1440,IPS LCD,18.06,0.16,0.15,420,,2020-08-04
LG,27BN65QP,27BN65QP-*,,27,2560,1440,IPS LCD,18.06,0.16,0.15,420,,2022-09-09
LG,27BN65YP,27BN65YP-*,,27,1920,1080,IPS LCD,15.99,0.19,0.19,250,,2022-09-08
LG,27BN85U,27BN85U-*,27BN85U-B,27,3840,2160,IPS LCD,24.89,0.16,0.14,350,,2022-03-15
LG,27BN85UN,27BN85UN-*,,27,3840,2160,IPS LCD,24.89,0.16,0.14,350,,2022-03-15
LG,27BN88Q,"27BN88Q-#27BN88Q-# (# can be 'blank' or A~Z,Ex.:27BN88Q-B)",27BN88Q-#27BN88Q-#,27,2560,1440,IPS LCD,18.67,0.2,0.17,350,,2020-05-19
LG,27BN88U,27BN88U-*,,27,3840,2160,IPS LCD,23.29,0.11,0.1,300,,2020-07-14
LG,27BN88U,27BN88U-*,,27,3840,2160,IPS LCD,23.29,0.11,0.1,300,,2020-07-14
LG,27BP45YP,27BP45YP-*,,27,1920,1080,IPS LCD,14.69,0.1,0.1,270.5,,2022-09-07
LG,27BP55U,27BP55U-*,,27,3840,2160,IPS LCD,22.41,0.19,0.16,335.9,,2022-08-17
LG,27BP85L,27BP85L-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2020-12-12
LG,27BP85U,27BP85U-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2020-12-12
LG,27BP85UK,27BP85UK-*,,27,3840,2160,IPS LCD,23.52,0.18,0.16,400,,2024-09-16
LG,27BP85UN,27BP85UN-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2022-03-15
LG,27BQ65UB,27BQ65UB-*,,27,2160,3840,IPS LCD,22.52,0.24,0.21,334,,2023-01-13
LG,27BQ65UK,27BQ65UK-*,,27,3840,2160,IPS LCD,24.7,0.31,0.18,300,,2024-11-21
LG,27BR530Y,27BR530Y-*,,27,1920,1080,IPS LCD,13.03,0.12,0.12,231.9,,2023-05-13
LG,27BR550Y,27BR550Y-*,,27,1920,1080,IPS LCD,13.03,0.12,0.12,231.9,,2022-09-28
LG,27BR650B,27BR650B-*,,27,1920,1080,IPS LCD,15.17,0.31,0.17,255.5,,2022-10-21
LG,27BR750C,27BR750C-*,,27,1920,1080,IPS LCD,15.17,0.31,0.17,255.5,,2022-09-28
LG,27BU650B-*,27BU650B,,27,3840,2160,IPS LCD,20.57,0.17,0.16,300,,2026-04-23
LG,27UL600,27UL600-W,27BL65U-W|27BL65U|27UL650-W|27UL650,27,3840,2160,IPS LCD,21.6,0.14,0.13,250,,2019-11-26
LG,27UN880,"27UN880-*(""*"" can be 'blank' or A~Z,Ex.:27UN880-B)",27UN880-*,27,3840,2160,IPS LCD,23.29,0.11,0.1,300,,2020-07-14
LG,27UN880P,27UN880P-*,,27,3840,2160,IPS LCD,23.29,0.11,0.1,300,,2022-09-09
LG,27UP600,27UP600-*,27UP650-W,27,3840,2160,IPS LCD,20.84,0.13,0.13,410,,2020-12-15
LG,27UP600K,27UP600K-*,,27,3840,2160,IPS LCD,23.32,0.13,0.13,400,,2024-11-21
LG,27UP600P,27UP600P-*,,27,3840,2160,IPS LCD,20.84,0.13,0.13,410,,2022-09-09
LG,27UP650,27UP650-*,27UP650-W,27,3840,2160,IPS LCD,20.84,0.13,0.13,410,,2020-12-15
LG,27UP650K,27UP650K-*,,27,3840,2160,IPS LCD,23.32,0.13,0.13,400,,2024-11-21
LG,27UP650P,27UP650P-*,,27,3840,2160,IPS LCD,20.84,0.13,0.13,410,,2022-09-09
LG,27UP80B,27UP80B-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2020-12-12
LG,27UP850,27UP850-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2020-12-12
LG,27UP850N,27UP850N-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2022-03-15
LG,27UP85NP,27UP85NP-*,,27,3840,2160,IPS LCD,23.5,0.16,0.06,440,,2022-12-02
LG,28BQ750,28BQ750-*,,27.6,2560,2880,IPS LCD,31,0.26,0.18,270,,2022-12-20
LG,28BQ780,28MQ780-*,,27.6,2560,2880,IPS LCD,28.36,0.26,0.17,297.7,,2022-06-10
LG,28MQ750,28MQ750-*,,27.6,2560,2880,IPS LCD,31,0.26,0.18,270,,2022-12-20
LG,28MQ780,28MQ780-*,,27.6,2560,2880,IPS LCD,28.36,0.26,0.17,297.7,,2022-02-17
LG,29BF550B-*,29BF550B,,29,2560,1080,IPS LCD,15.29,0.22,0.21,250,,2026-02-06
LG,29BN650,"29BN650-# (# can be 'blank' or A~Z,Ex:29BN650-B)",29BN650-#,28.7,2560,1080,IPS LCD,16.24,0.18,0.18,250,,2020-06-02
LG,29BQ650,29BQ650-*,,28.7,2560,1080,IPS LCD,15.29,0.22,0.22,299.1,,2022-09-21
LG,29WP500,29WP500-*,,28.7,2560,1080,IPS LCD,13.88,0.14,0.13,300,,2020-11-25
LG,29WP500P,29WP500P-*,,28.7,2560,1080,IPS LCD,13.91,0.14,0.13,300,,2022-09-07
LG,29WP60G,29WP60G-*,,28.7,2560,1080,IPS LCD,14.3,0.21,0.21,300,,2020-08-09
LG,29WQ500,29WQ500-*,,28.7,2560,1080,IPS LCD,13.41,0.13,0.13,281.7,,2022-02-17
LG,29WQ600,29WQ600-*,,28.7,2560,1080,IPS LCD,15.29,0.22,0.22,299.1,,2022-02-17
LG,32BN50U,32BN50U-*,,31.5,3840,2160,IPS LCD,30.09,0.13,0.13,370,,2020-07-30
LG,32BN67U,32BN67U-#,,31.5,3840,2160,IPS LCD,28.93,0.25,0.24,360,,2020-07-21
LG,32BN67UP,32BN67UP-#,,31.5,3840,2160,IPS LCD,28.93,0.25,0.24,360,,2022-12-02
LG,32BN88U,"32BN88U-# (""#"" can be 'blank' or A~Z,Ex.:32BN88U-B",32BN88U-#,31.5,3840,2160,IPS LCD,29.71,0.07,0.05,250,,2020-07-13
LG,32BN88UK,32BN88UK-*,,31.5,3840,1080,IPS LCD,29.71,0.18,0.16,350,,2024-09-02
LG,32BP55U,32BP55U-*,,31.5,3840,2160,IPS LCD,29.64,0.18,0.07,375.3,,2022-08-18
LG,32BP57U,32BP57U-*,32BN50U-*,31.5,3840,2160,IPS LCD,30.09,0.13,0.13,370,,2020-07-30
LG,32BP88Q,32BP88Q-*,,31.5,2560,1440,IPS LCD,23.41,0.19,0.16,356.4,,2022-04-28
LG,32BR55U,32BR55U-*,,31.5,3840,2160,IPS LCD,31,0.23,0.15,250,,2023-07-07
LG,32BR55UK,32BR55UK-*,,31.5,3840,2160,IPS LCD,26,0.24,0.15,250,,2024-09-12
LG,32BR85Q,32BR85Q-*,,31.5,2560,1440,IPS LCD,24.3,0.3,0.19,350,,2023-09-27
LG,32BU45VB-*,32BU45VB,,31.5,3840,2160,IPS LCD,29.02,0.14,0.12,350,,2026-06-26
LG,32U990A-#,32U990A,32BU950A|32BU950A-#,31.5,6144,3456,IPS LCD,50.17,0.59,0.27,450,,2026-03-26
LG,34BA75QE,34BA75QE-*,,34.1,3440,1440,IPS LCD,29.02,0.33,0.16,300,,2024-06-12
LG,34BA85QE,34BA85QE-*,,34.1,3440,1440,IPS LCD,29.02,0.33,0.15,300,,2024-06-12
LG,34BF550B-*,34BF550B,,34,2560,1080,IPS LCD,20.7,0.19,0.19,400,DisplayHDR 400,2025-11-25
LG,34BL650,34BL650-B,,34.1,2560,1080,IPS LCD,21.19,0.13,0.12,250,,2019-11-18
LG,34BN670,34BN670-*,,34.1,2560,1080,IPS LCD,17.76,0.16,0.16,400,,2020-06-02
LG,34BN670P,34BN670P-*,,34.1,2560,1080,IPS LCD,17.76,0.16,0.16,400,,2022-09-09
LG,34BN770,34BN770-*,,34.1,3440,1440,IPS LCD,25.66,0.19,0.16,300,,2020-05-12
LG,34BN780,34BN780-*,,34.1,3440,1440,IPS LCD,25.66,0.19,0.16,300,,2020-05-12
LG,34BQ650,34BQ650-*,,34.1,2560,1080,IPS LCD,20.46,0.2,0.2,350,,2022-09-21
LG,34BQ65VA-#,34BQ65VA,,34,3440,1440,IPS LCD,30.71,0.27,0.16,300,,2026-03-17
LG,34BQ680,34BQ680-*,,34.1,2560,1080,IPS LCD,20,0.22,0.23,383.2,,2022-06-21
LG,34BQ77QE-#,34BQ77QE,,34.1,3440,1440,IPS LCD,29.09,0.38,0.23,300,,2023-12-12
LG,34BR65F,34BR65F-*,,34.1,2560,1080,IPS LCD,17.76,0.16,0.16,400,,2023-06-28
LG,34WP500,34WP500-*,,34.1,2560,1080,IPS LCD,20.64,0.16,0.15,260,,2021-01-04
LG,34WP550,34WP550-*,,34.1,2560,1080,IPS LCD,20.64,0.16,0.15,260,,2021-01-04
LG,34WP65G,34WP65G-*,,34.1,2560,1080,IPS LCD,20.71,0.5,0.24,380,,2020-08-20
LG,34WQ500,34WQ500-*,,34.1,2560,1080,IPS LCD,17.24,0.14,0.14,350,,2022-02-21
LG,34WQ650,34WQ650-*,,34.1,2560,1080,IPS LCD,20.46,0.2,0.2,350,,2022-02-16
LG,34WQ65X,34WQ65X-*,,34.1,2560,1080,IPS LCD,20.46,0.2,0.2,350,,2022-02-16
LG,34WQ680,34WQ680-*,,34.1,2560,1080,IPS LCD,20,0.22,0.23,383.2,,2022-06-21
LG,34WQ68X,34WQ68X-*,,34.1,2560,1080,IPS LCD,20,0.22,0.23,383.2,,2022-06-21
LG,35BN75C,35BN75C-*,,35,3440,1440,IPS LCD,32.44,0.09,0.07,250,,2022-03-15
LG,35BN75CN,35BN75CN-*,,35,3440,1440,IPS LCD,32.44,0.09,0.07,250,,2022-03-15
LG,35BN77C,35BN77C-*,,35,3440,1440,IPS LCD,32.44,0.09,0.07,250,,2022-03-15
LG,35BN77CN,35BN77CN-*,,35,3440,1440,IPS LCD,32.44,0.09,0.07,250,,2022-03-15
LG,35BN77CP,35BN77CP-*,,35,3440,1440,IPS LCD,32.44,0.09,0.07,250,,2022-12-02
LG,38BN95C,"38BN95C-#38BN95C-# (# can be 'blank' or A~Z,Ex.:38BN95C-W)",38BN95C-#38BN95C-#,37.5,3840,1600,IPS LCD,44.51,0.28,0.05,400,DisplayHDR 600,2020-05-06
LG,38BP85C,38BP85C-*,,37.5,3840,1600,IPS LCD,33.53,0.13,0.08,250,,2021-07-16
LG,38BQ85C,38BQ85C-*,,37.5,3840,1600,IPS LCD,33.58,0.26,0.15,331.7,,2022-07-05
LG,38BQ88C,38BQ88C-*,,37.5,3840,1600,IPS LCD,34.35,0.24,0.15,326.6,,2022-05-30
LG,38BR85QC,38BR85QC-*,,37.5,3840,1600,IPS LCD,40.33,0.31,0.23,450,,2023-09-11
LG,38GN95B,38GN95B-B,,37.5,3840,1600,IPS LCD,40.87,0.36,0.19,450,DisplayHDR 600,2020-04-27
LG,38WR85QC,38WR85QC-*,,37.5,3840,1600,IPS LCD,40.33,0.31,0.23,450,,2023-09-11
LG,40WT95UF-#,40WT95UF,40B990##|40B990##-#|40U990##|40U990##-#,39.7,5120,2160,IPS LCD,43.57,0.6,0.21,450,,2025-04-10
LG,49BQ95C-##,49BQ95C,49BQ650B|49BQ650B-##|49WQ900G|49WQ900G-##|49WQ950G|49WQ950G-##,49,5120,1440,IPS LCD,54.53,0.36,0.27,400,,2026-05-21
Montronics,M238,M238,M097|M1001|M116|M12|M133|M140|M1503|M156|M15|M1700|M1703|M173|M185|M195|M19|M20|M215|M22|M236|M23|M240|M27|M28|M32|M385|M42|M43|M47|M49|M50|M55|M65|M700|M800|M85|SLT-1851|SLT-1852,23.8,1920,1080,IPS LCD,11.74,0.16,0.14,250,,2025-03-04
MSI,3CD9,MAG 27CQ6F,,27,2560,1440,VA LCD,17.72,0.34,0.09,250,,2024-01-17
MSI,3PA1,PRO MP242A,,23.8,1920,1080,TFT LCD,13.18,0.17,0.09,300,,2023-07-25
MSI,3PA2,PRO MP271A,,27,1920,1080,TFT LCD,16.47,0.18,0.1,250,,2023-07-25
MSI,3PB0,PRO MP2422C,,24,1920,1080,IPS LCD,12,0.16,0.14,280,,2023-07-07
MSI,3PB2,PRO MP341CQ,,34,3440,1440,VA LCD,28.97,0.34,0.3,300,,2022-05-31
MSI,3PB4,PRO MP273,,27,1920,1080,IPS LCD,14.24,0.21,0.09,280,,2022-05-26
MSI,3PB5,PRO MP243,,23.8,1920,1080,IPS LCD,11.62,0.17,0.09,280,,2022-05-26
MSI,3PB6,PRO MP273QV,,27,2560,1440,TFT-LCD,17.99,0.16,0.09,0,,2022-11-17
MSI,3PB8,Modern MD271UL,,27,3840,2160,TFT-LCD,22.13,0.27,0.19,300,,2023-02-14
MSI,3PC0,PRO MP245V,,23.8,1920,1080,VA LCD,13.7,0.14,0.09,250,,2023-08-29
MSI,3PC1,PRO MP245,,23.8,1920,1080,IPS LCD,11.56,0.12,0.11,300,,2023-09-21
MSI,3PC2,PRO MP251P,,24.5,1920,1080,VA LCD,12.74,0.15,0.13,250,,2023-08-29
MSI,3PC3,PRO MP275,,27,1920,1080,IPS LCD,15.17,0.12,0.12,250,,2023-09-20
MSI,3PC3,PRO MP275G,,27,1920,1080,IPS LCD,15.34,0.17,0.15,250,,2023-09-20
MSI,3PC3,PRO MP275Q,,26.7,2560,1440,IPS LCD,15.34,0.16,0.15,250,,2024-07-25
MSI,3PC4,PRO MP252,,24.5,1920,1080,IPS LCD,13.23,0.15,0.09,300,,2024-01-03
MSI,3PC6,PRO MP225,,21.5,1920,1080,IPS LCD,12.41,0.1,0.09,250,,2024-02-07
MSI,3PD2,PRO MP251 E2,,24.5,1920,1080,IPS LCD,12.08,0.12,0.11,250,,2024-07-02
MSI,3PF8,3PF8,,26.6,3840,2160,OLED,28.1,0.33,0.19,250,,2026-02-02
MSI,3PF9,3PF9,,26.6,3840,2160,OLED,27.8,0.36,0.2,250,,2026-02-02
MSI,Modern MD2412P,3PA5,,23.8,1920,1080,TFT-LCD,9.96,0.2,0.12,310,,2023-06-29
MSI,Modern MD2712P,3PA4,,27,1920,1080,TFT-LCD,15.45,0.21,0.13,300,,2023-08-15
MSI,Modern MD272QXP,3PB1,,27,2560,1440,TFT-LCD,16.1,0.3,0.18,400,,2023-08-11
MSI,Modern MD272UPHW,3PB1,,27,3840,2160,TFT-LCD,22.22,0.29,0.23,400,,2024-09-27
MSI,Modern MD272UPSW,3PB1,,27,3840,2160,TFT-LCD,25.37,1.35,,300,,2024-12-04
MSI,Modern MD272XP,3PB1,,27,1920,1080,TFT-LCD,15,0.5,0.26,300,,2023-05-18
MSI,Modern MD342CQP,3PC5,,34,3440,1440,TFT-LCD,28.78,0.11,0.1,300,,2024-08-07
MSI,PRO MAX 241PHW E14,3PF4,,23.8,1920,1080,TFT-LCD,11.3,0.28,0.17,300,,2026-01-14
MSI,PRO MAX 271PHW E14,3PF5,,27,1920,1080,TFT-LCD,14.38,0.3,0.19,300,,2026-01-05
MSI,PRO MAX 271QPHW E14,3PF5,,27,2560,1440,TFT-LCD,14.56,0.23,0.17,300,,2026-01-14
MSI,PRO MAX 271QPX14G,PRO MAX 271QPX14G,,26.7,2560,1440,OLED,21.3,0.36,0.23,200,,2026-04-24
MSI,PRO MAX 341QPXW14G,3PFB,,34,3440,1440,OLED,31.89,0.76,0.27,300,,2026-07-08
MSI,PRO MP161 E2,3PB7,,15.5,1920,1080,TFT-LCD,4.55,0.19,0.18,250,,2023-11-09
MSI,PRO MP161E6T,3PFE,,15.6,1920,1080,IPS LCD,7.1,0.41,0.35,250,,2026-06-12
MSI,PRO MP165 E6,3PE5,,15.6,1920,1080,IPS LCD,5.54,0.7,0.13,290,,2025-07-08
MSI,PRO MP223,3PB9,,22,1920,1080,VA LCD,11.35,0.12,0.07,280,,2023-04-14
MSI,PRO MP223 E2,3PB9,,21.5,1920,1080,TFT-LCD,10.75,0.11,0.07,250,,2024-07-31
MSI,PRO MP225 E12L,3PE0,,21.5,1920,1080,VA LCD,11.11,0.17,0.11,250,,2024-11-27
MSI,PRO MP241 E14V,3PE1,,23.8,1920,1080,TFT-LCD,11.45,0.16,0.11,250,,2025-06-04
MSI,PRO MP2412,3BA9,,23.8,1920,1080,TFT-LCD,11.35,0.11,0.07,310,,2023-06-01
MSI,PRO MP2412W,3BA9,,23.8,1920,1080,TFT-LCD,9.83,0.08,0.07,250,,2024-05-23
MSI,PRO MP242 E14A,3PD1,,23.8,1920,1080,IPS LCD,13.87,0.24,0.17,300,,2025-07-17
MSI,PRO MP242A E2,3PD1,,23.8,1920,1080,IPS LCD,10.67,0.23,0.16,300,,2024-07-05
MSI,PRO MP242L,3PD5,,23.8,1920,1080,IPS LCD,13.5,0.13,0.12,250,,2024-09-05
MSI,PRO MP242PM,3PD8,,23.8,1920,1080,IPS LCD,11.68,0.22,0.14,300,,2024-08-29
MSI,PRO MP243L E14,3PE1,,23.8,1920,1080,TFT-LCD,11.61,0.16,0.14,250,,2025-03-21
MSI,PRO MP243X,3PB5,,23.8,1920,1080,IPS LCD,11.34,0.17,0.1,300,,2023-04-17
MSI,PRO MP245 E14,3PE3,,23.8,1920,1080,IPS LCD,10.79,0.15,0.12,250,,2025-05-07
MSI,PRO MP245 E14VL,3PF1,,23.8,1920,1080,IPS LCD,11.89,0.15,0.13,250,,2025-10-16
MSI,PRO MP245H E14,3PE6,,23.8,1920,1080,IPS LCD,11.72,0.68,0,250,,2025-06-12
MSI,PRO MP245PD E14,3PF3,,23.8,1920,1080,IPS LCD,13.89,0.36,0.35,250,,2026-01-07
MSI,PRO MP245PH E14,3PF6,,23.8,1920,1080,IPS LCD,10.81,0.21,0.18,250,,2026-01-09
MSI,PRO MP251 E14A,3PD2,,24.5,1920,1080,IPS LCD,12,0.15,0.14,250,,2026-04-08
MSI,PRO MP251 E14L,3PD2,,24.5,1920,1080,IPS LCD,13.47,0.21,0.2,250,,2025-03-14
MSI,PRO MP251W E2,3PD4,,24.5,1920,1080,IPS LCD,12.54,0.15,0.1,250,,2024-10-11
MSI,PRO MP252 E2,3PC9,,24.5,1920,1080,IPS LCD,13.41,0.1,0.07,300,,2024-07-04
MSI,PRO MP252L,3PD7,,24.5,1920,1080,IPS LCD,12.44,0.13,0.12,300,,2024-09-05
MSI,PRO MP253,3PC7,,24.5,1920,1080,TFT-LCD,11.57,0.18,0.08,300,,2024-04-02
MSI,PRO MP271A E2,3PD0,,27,1920,1080,IPS LCD,14.19,0.22,0.15,300,,2024-07-05
MSI,PRO MP272L,3PD6,,27,1920,1080,IPS LCD,15.36,0.16,0.15,250,,2024-09-11
MSI,PRO MP272PM,3PD9,,27,1920,1080,IPS LCD,14.55,0.28,0.14,300,,2024-08-28
MSI,PRO MP273 E14A,3PB4,,27,1920,1080,TFT-LCD,11.44,0.13,0.08,250,,2025-06-24
MSI,PRO MP273 E14A,3PB4,,27,1920,1080,TFT-LCD,11.44,0.13,0.08,250,,2026-05-20
MSI,PRO MP273AP,3PB4,,27,1920,1080,IPS LCD,13.08,0.24,0.1,320,,2023-04-14
MSI,PRO MP273L E14,3PE2,,27,1920,1080,TFT-LCD,12.79,0.14,0.12,250,,2025-04-25
MSI,PRO MP273Q E14,3PE2,,27,2560,1440,TFT-LCD,17.54,0.21,0.14,300,,2025-10-16
MSI,PRO MP273Q E7,3PB4,,27,2560,1440,TFT-LCD,13.3,0.19,0.13,250,,2025-07-29
MSI,PRO MP273QP E14,3PE2,,27,2560,1440,TFT-LCD,16.24,0.2,0.14,300,,2026-04-15
MSI,PRO MP273QP E2,3PB6,,26.9,2560,1440,TFT-LCD,14,0.2,0.13,400,,2024-04-11
MSI,PRO MP273U,3PB4,,27,3840,2160,TFT-LCD,21.16,0.15,0.09,300,,2024-05-23
MSI,PRO MP275 E14,3PE4,,27,1920,1080,IPS LCD,13.32,0.14,0.12,250,,2025-05-07
MSI,PRO MP275 E14L,3PF0,,27,1920,1080,IPS LCD,12.83,0.14,0.11,250,,2025-10-16
MSI,PRO MP275 E2,3PD3,,27,1920,1080,IPS LCD,13.77,0.15,0.1,250,,2024-08-22
MSI,PRO MP275PH E14,3PF7,,27,1920,1080,IPS LCD,12.49,0.54,0.24,250,,2026-01-05
MSI,PRO MP275Q E14,3PF2,,27,2560,1440,IPS LCD,12.27,0.17,0.15,250,,2025-12-01
MSI,PRO MP275QPD,3PC8,,27,2560,1440,IPS LCD,18.87,0.42,0.3,250,,2024-08-23
MSI,PRO MP321UP6,3PFG,,31.5,3840,2160,TFT-LCD,25.18,0.2,0.11,300,,2026-07-27
MSI,PRO MP341CQPHGN E12,3PFA,,34,3440,1440,VA LCD,25.09,0.33,0.2,300,,2026-03-26
MSI,PRO MP341CQW E12,3PB2,,34,3440,1440,IPS LCD,29.15,0.22,0.11,300,,2025-11-12
MSPTECH,MSPTECH S215W,MSPTECH S215W,,21.5,1920,1080,TN LCD,13.3,0.15,0.1,300,,2021-04-29
PHILIPS,162B9,162B9T,162B9TN,15.6,768,1366,TFT LCD,7.03,0.34,0.16,220,,2019-10-23
PHILIPS,16B1P33,16B1P3300,,15.6,1920,1080,IPS LCD,8.15,0.29,0.27,250,,2022-05-10
PHILIPS,16B1P330,16B1P3302,,15.6,1920,1080,TFT LCD,6.17,0.08,0.06,250,,2022-05-31
PHILIPS,16B1P3302D,16B1P3302D,,15.6,1920,1080,TFT LCD,6.01,0.42,0.19,250,,2023-03-16
PHILIPS,170S9,170S9,170S9A|170S9A3|170S9AW|170S9AW3,17,1024,1280,TN LCD,8.87,0.22,0.18,300,,2019-12-23
PHILIPS,172B9,172B9T,172B9TL|172B9TN,17,1024,1280,TFT LCD,9.14,0.26,0.15,250,,2019-12-23
PHILIPS,19S4Q,19S4QAB,19B4LCS5|19B4L|19P4QYEB|19P4Q|19S4QAB3|19S4QAW|19S4QAW3,19,1024,1280,TN LCD,11.13,0.17,0.12,250,,2019-12-23
PHILIPS,221B8L,221B8LJEB,221B8LHEB,21.5,1080,1920,TN LCD,13.27,0.25,0.2,250,,2020-02-20
PHILIPS,221S8L,221S8LSB,221S8LDAB|221S8LDAW|221S8LDSB|221S8LHSB,21.5,1080,1920,TN LCD,13.04,0.24,0.22,250,,2020-02-28
PHILIPS,221V8,221V8,220V8|220V8L|220V8L5|220V8LL|221S9A|221S9|221V8A|221V8AB|221V8L|221V8LD|221V8LW|222V8LA|222V8,21.5,1920,1080,TFT LCD,13.3,0.17,0.17,240,,2020-12-30
PHILIPS,222B1,222B1TC,,21.5,1920,1080,IPS LCD,13.01,0.22,0.17,250,,2021-03-29
PHILIPS,222B9,222B9T,222B9TA|222B9TAN|222B9TN,21.5,1920,1080,TN LCD,15.96,0.17,0.14,250,,2020-05-07
PHILIPS,222S1,222S1AE,,21.5,1080,1920,TFT LCD,11.7,0.22,0.17,250,,2020-07-13
PHILIPS,222S9JML,222S9JML,222S9,21.5,1920,1080,VA LCD,13.3,0.3,0.2,250,,2024-01-15
PHILIPS,223S7E,223S7EHMB,223S7EHSB|223S7EJMB|223S7EYMB,21.5,1080,1920,IPS LCD,13.52,0.18,0.1,200,,2020-01-16
PHILIPS,223S9,223S9A,223S9AE,21.5,1920,1080,IPS LCD,13.51,0.16,0.16,250,,2023-03-01
PHILIPS,223V7QJAB,223V7QJAB,223V7Q|223V7QJAW,21.5,1920,1080,TFT LCD,11.31,0.11,0.08,250,,2023-08-14
PHILIPS,22B2N21,22B2N2100,22B2N2100A,21.5,1920,1080,IPS LCD,12.56,0.16,0.13,300,,2026-07-06
PHILIPS,22B2N2100LW,22B2N2100LW,22B2N21|22B2N2100L,21.5,1920,1080,TFT LCD,10.5,0.19,0.19,250,,2024-07-02
PHILIPS,22B2N32,22B2N32,22B2N3200A,21.5,1920,1080,TFT LCD,12.19,0.13,0.13,300,,2026-07-22
PHILIPS,22B2U2300E,22B2U2300E,22B2U2300|22B2U23,21.5,1920,1080,IPS LCD,13.29,0.24,0.24,350,,2026-08-13
PHILIPS,22E1N11,22E1N11,22E1N1100,21.5,1920,1080,ADS,12.35,0.12,0.11,250,,2025-04-17
PHILIPS,22E1N12,22E1N12,22E1N1200A|22E1N1200AW,21.5,1920,1080,IPS LCD,12.94,0.12,0.11,250,,2024-12-23
PHILIPS,22E2N11,22E2N11,22E2N1100,21.5,1920,1080,TFT LCD,11.81,0.11,0.1,250,,2025-12-24
PHILIPS,230B8Q,230B8QJEB,,22.5,1200,1920,TFT LCD,13.57,0.2,0.15,250,,2020-01-16
